sample_id;collected_at;taxon_id;collection;id_feature;feature_value;FOI;original_data
BRS18-2-01;TVL;2807867;SACHA;IFC-63;IFV-2;IFG-5;BRS18-2-01 - PROTEACEAE Faurea  Faurea saligna
BRS18-2-01;TVL;2807867;SACHA;IFC-66;IFV-2;IFG-5;BRS18-2-01 - PROTEACEAE Faurea  Faurea saligna
BRS18-2-01;TVL;2807867;SACHA;IFC-69;IFV-2;IFG-5;BRS18-2-01 - PROTEACEAE Faurea  Faurea saligna
BRS18-2-01;TVL;2807867;SACHA;IFC-70;IFV-2;IFG-5;BRS18-2-01 - PROTEACEAE Faurea  Faurea saligna
BRS18-2-01;TVL;2807867;SACHA;IFC-77;IFV-2;IFG-6;BRS18-2-01 - PROTEACEAE Faurea  Faurea saligna
BRS18-2-01;TVL;2807867;SACHA;IFC-78;IFV-2;IFG-6;BRS18-2-01 - PROTEACEAE Faurea  Faurea saligna
BRS18-2-01;TVL;2807867;SACHA;IFC-83;IFV-2;IFG-6;BRS18-2-01 - PROTEACEAE Faurea  Faurea saligna
BRS18-2-01;TVL;2807867;SACHA;IFC-89;IFV-2;IFG-6;BRS18-2-01 - PROTEACEAE Faurea  Faurea saligna
BRS18-2-01;TVL;2807867;SACHA;IFC-91;IFV-2;IFG-6;BRS18-2-01 - PROTEACEAE Faurea  Faurea saligna
BRS18-2-01;TVL;2807867;SACHA;IFC-92;IFV-3;IFG-6;BRS18-2-01 - PROTEACEAE Faurea  Faurea saligna
BRS18-2-01;TVL;2807867;SACHA;IFC-96;IFV-2;IFG-7;BRS18-2-01 - PROTEACEAE Faurea  Faurea saligna
BRS18-2-01;TVL;2807867;SACHA;IFC-97;IFV-3;IFG-7;BRS18-2-01 - PROTEACEAE Faurea  Faurea saligna
BRS18-2-01;TVL;2807867;SACHA;IFC-99;IFV-2;IFG-7;BRS18-2-01 - PROTEACEAE Faurea  Faurea saligna
BRS18-2-01;TVL;2807867;SACHA;IFC-103;IFV-2;IFG-7;BRS18-2-01 - PROTEACEAE Faurea  Faurea saligna
BRS18-2-01;TVL;2807867;SACHA;IFC-104;IFV-2;IFG-7;BRS18-2-01 - PROTEACEAE Faurea  Faurea saligna
BRS18-2-01;TVL;2807867;SACHA;IFC-106;IFV-2;IFG-7;BRS18-2-01 - PROTEACEAE Faurea  Faurea saligna
BRS18-2-01;TVL;2807867;SACHA;IFC-109;IFV-3;IFG-7;BRS18-2-01 - PROTEACEAE Faurea  Faurea saligna
BRS18-2-01;TVL;2807867;SACHA;IFC-110;IFV-2;IFG-7;BRS18-2-01 - PROTEACEAE Faurea  Faurea saligna
BRS18-2-01;TVL;2807867;SACHA;IFC-115;IFV-2;IFG-7;BRS18-2-01 - PROTEACEAE Faurea  Faurea saligna
BRS18-2-02;TVL;385296;SACHA;IFC-1;IFV-2;IFG-3;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-02;TVL;385296;SACHA;IFC-5;IFV-2;IFG-4;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-02;TVL;385296;SACHA;IFC-7;IFV-2;IFG-4;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-02;TVL;385296;SACHA;IFC-10;IFV-2;IFG-4;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-02;TVL;385296;SACHA;IFC-13;IFV-2;IFG-4;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-02;TVL;385296;SACHA;IFC-22;IFV-2;IFG-4;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-02;TVL;385296;SACHA;IFC-23;IFV-4;IFG-4;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-02;TVL;385296;SACHA;IFC-25;IFV-2;IFG-4;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-02;TVL;385296;SACHA;IFC-30;IFV-2;IFG-4;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-02;TVL;385296;SACHA;IFC-36;IFV-4;IFG-4;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-02;TVL;385296;SACHA;IFC-37;IFV-4;IFG-4;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-02;TVL;385296;SACHA;IFC-41;IFV-2;IFG-4;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-02;TVL;385296;SACHA;IFC-49;IFV-2;IFG-4;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-02;TVL;385296;SACHA;IFC-61;IFV-2;IFG-5;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-02;TVL;385296;SACHA;IFC-66;IFV-2;IFG-5;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-02;TVL;385296;SACHA;IFC-69;IFV-2;IFG-5;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-02;TVL;385296;SACHA;IFC-76;IFV-2;IFG-6;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-02;TVL;385296;SACHA;IFC-77;IFV-2;IFG-6;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-02;TVL;385296;SACHA;IFC-78;IFV-2;IFG-6;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-02;TVL;385296;SACHA;IFC-92;IFV-3;IFG-6;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-02;TVL;385296;SACHA;IFC-93;IFV-2;IFG-6;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-02;TVL;385296;SACHA;IFC-96;IFV-3;IFG-7;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-02;TVL;385296;SACHA;IFC-97;IFV-2;IFG-7;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-02;TVL;385296;SACHA;IFC-100;IFV-2;IFG-7;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-02;TVL;385296;SACHA;IFC-105;IFV-3;IFG-7;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-02;TVL;385296;SACHA;IFC-108;IFV-2;IFG-7;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-02;TVL;385296;SACHA;IFC-116;IFV-2;IFG-7;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-02;TVL;385296;SACHA;IFC-136;IFV-2;IFG-10;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-02;TVL;385296;SACHA;IFC-137;IFV-3;IFG-10;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-02;TVL;385296;SACHA;IFC-142;IFV-2;IFG-10;BRS18-2-02 - EBENACEAE Euclea  Euclea crispa subsp. linearis
BRS18-2-03;TVL;67442;SACHA;IFC-2;IFV-2;IFG-3;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-5;IFV-2;IFG-4;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-7;IFV-3;IFG-4;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-8;IFV-2;IFG-4;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-11;IFV-3;IFG-4;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-13;IFV-2;IFG-4;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-22;IFV-2;IFG-4;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-24;IFV-2;IFG-4;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-30;IFV-2;IFG-4;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-31;IFV-2;IFG-4;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-32;IFV-2;IFG-4;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-41;IFV-2;IFG-4;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-48;IFV-2;IFG-4;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-49;IFV-2;IFG-4;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-61;IFV-2;IFG-5;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-63;IFV-3;IFG-5;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-66;IFV-2;IFG-5;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-69;IFV-2;IFG-5;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-77;IFV-2;IFG-6;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-78;IFV-2;IFG-6;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-86;IFV-2;IFG-6;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-93;IFV-2;IFG-6;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-97;IFV-2;IFG-7;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-100;IFV-3;IFG-7;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-105;IFV-3;IFG-7;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-106;IFV-2;IFG-7;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-107;IFV-2;IFG-7;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-108;IFV-2;IFG-7;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-116;IFV-2;IFG-7;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-159;IFV-2;IFG-10;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-03;TVL;67442;SACHA;IFC-160;IFV-2;IFG-10;BRS18-2-03 - SAPOTACEAE Englerophytum Englerophytum magalismontanum
BRS18-2-04;TVL;2370054;SACHA;IFC-1;IFV-3;IFG-3;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-2;IFV-2;IFG-3;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-5;IFV-2;IFG-4;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-7;IFV-2;IFG-4;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-10;IFV-3;IFG-4;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-13;IFV-2;IFG-4;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-22;IFV-2;IFG-4;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-24;IFV-2;IFG-4;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-25;IFV-2;IFG-4;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-30;IFV-2;IFG-4;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-36;IFV-4;IFG-4;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-37;IFV-4;IFG-4;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-38;IFV-4;IFG-4;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-41;IFV-2;IFG-4;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-48;IFV-2;IFG-4;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-49;IFV-2;IFG-4;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-58;IFV-2;IFG-4;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-61;IFV-2;IFG-5;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-62;IFV-3;IFG-5;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-63;IFV-3;IFG-5;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-66;IFV-2;IFG-5;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-68;IFV-3;IFG-5;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-69;IFV-2;IFG-5;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-77;IFV-3;IFG-6;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-78;IFV-3;IFG-6;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-86;IFV-2;IFG-6;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-91;IFV-2;IFG-6;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-92;IFV-2;IFG-6;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-93;IFV-3;IFG-6;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-96;IFV-2;IFG-7;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-97;IFV-3;IFG-7;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-100;IFV-3;IFG-7;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-105;IFV-2;IFG-7;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-108;IFV-3;IFG-7;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-116;IFV-2;IFG-7;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-136;IFV-2;IFG-10;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-137;IFV-2;IFG-10;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-141;IFV-2;IFG-10;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-04;TVL;2370054;SACHA;IFC-154;IFV-3;IFG-10;BRS18-2-04 - CELASTRACEAE Maytenus Maytenus
BRS18-2-05;TVL;2454400;SACHA;IFC-1;IFV-2;IFG-3;BRS18-2-05 - RUTACEAE Vepris  Vepris reflexa
BRS18-2-05;TVL;2454400;SACHA;IFC-5;IFV-2;IFG-4;BRS18-2-05 - RUTACEAE Vepris  Vepris reflexa
BRS18-2-05;TVL;2454400;SACHA;IFC-7;IFV-2;IFG-4;BRS18-2-05 - RUTACEAE Vepris  Vepris reflexa
BRS18-2-05;TVL;2454400;SACHA;IFC-10;IFV-2;IFG-4;BRS18-2-05 - RUTACEAE Vepris  Vepris reflexa
BRS18-2-05;TVL;2454400;SACHA;IFC-13;IFV-2;IFG-4;BRS18-2-05 - RUTACEAE Vepris  Vepris reflexa
BRS18-2-05;TVL;2454400;SACHA;IFC-22;IFV-2;IFG-4;BRS18-2-05 - RUTACEAE Vepris  Vepris reflexa
BRS18-2-05;TVL;2454400;SACHA;IFC-24;IFV-2;IFG-4;BRS18-2-05 - RUTACEAE Vepris  Vepris reflexa
BRS18-2-05;TVL;2454400;SACHA;IFC-30;IFV-2;IFG-4;BRS18-2-05 - RUTACEAE Vepris  Vepris reflexa
BRS18-2-05;TVL;2454400;SACHA;IFC-40;IFV-2;IFG-4;BRS18-2-05 - RUTACEAE Vepris  Vepris reflexa
BRS18-2-05;TVL;2454400;SACHA;IFC-41;IFV-2;IFG-4;BRS18-2-05 - RUTACEAE Vepris  Vepris reflexa
BRS18-2-05;TVL;2454400;SACHA;IFC-49;IFV-2;IFG-4;BRS18-2-05 - RUTACEAE Vepris  Vepris reflexa
BRS18-2-05;TVL;2454400;SACHA;IFC-50;IFV-2;IFG-4;BRS18-2-05 - RUTACEAE Vepris  Vepris reflexa
BRS18-2-05;TVL;2454400;SACHA;IFC-61;IFV-2;IFG-5;BRS18-2-05 - RUTACEAE Vepris  Vepris reflexa
BRS18-2-05;TVL;2454400;SACHA;IFC-66;IFV-2;IFG-5;BRS18-2-05 - RUTACEAE Vepris  Vepris reflexa
BRS18-2-05;TVL;2454400;SACHA;IFC-70;IFV-2;IFG-5;BRS18-2-05 - RUTACEAE Vepris  Vepris reflexa
BRS18-2-05;TVL;2454400;SACHA;IFC-78;IFV-2;IFG-6;BRS18-2-05 - RUTACEAE Vepris  Vepris reflexa
BRS18-2-05;TVL;2454400;SACHA;IFC-86;IFV-2;IFG-6;BRS18-2-05 - RUTACEAE Vepris  Vepris reflexa
BRS18-2-05;TVL;2454400;SACHA;IFC-89;IFV-2;IFG-6;BRS18-2-05 - RUTACEAE Vepris  Vepris reflexa
BRS18-2-05;TVL;2454400;SACHA;IFC-92;IFV-2;IFG-6;BRS18-2-05 - RUTACEAE Vepris  Vepris reflexa
BRS18-2-05;TVL;2454400;SACHA;IFC-97;IFV-2;IFG-7;BRS18-2-05 - RUTACEAE Vepris  Vepris reflexa
BRS18-2-05;TVL;2454400;SACHA;IFC-106;IFV-2;IFG-7;BRS18-2-05 - RUTACEAE Vepris  Vepris reflexa
BRS18-2-05;TVL;2454400;SACHA;IFC-107;IFV-3;IFG-7;BRS18-2-05 - RUTACEAE Vepris  Vepris reflexa
BRS18-2-05;TVL;2454400;SACHA;IFC-116;IFV-2;IFG-7;BRS18-2-05 - RUTACEAE Vepris  Vepris reflexa
BRS18-2-05;TVL;2454400;SACHA;IFC-136;IFV-2;IFG-10;BRS18-2-05 - RUTACEAE Vepris  Vepris reflexa
BRS18-2-05;TVL;2454400;SACHA;IFC-142;IFV-2;IFG-10;BRS18-2-05 - RUTACEAE Vepris  Vepris reflexa
BRS18-2-05;TVL;2454400;SACHA;IFC-143;IFV-3;IFG-10;BRS18-2-05 - RUTACEAE Vepris  Vepris reflexa
BRS18-2-06;TVL;358377;SACHA;IFC-1;IFV-3;IFG-3;BRS18-2-06 - OLEACEAE Olea Olea capensis subsp. enervis
BRS18-2-06;TVL;358377;SACHA;IFC-5;IFV-2;IFG-4;BRS18-2-06 - OLEACEAE Olea Olea capensis subsp. enervis
BRS18-2-06;TVL;358377;SACHA;IFC-7;IFV-3;IFG-4;BRS18-2-06 - OLEACEAE Olea Olea capensis subsp. enervis
BRS18-2-06;TVL;358377;SACHA;IFC-10;IFV-3;IFG-4;BRS18-2-06 - OLEACEAE Olea Olea capensis subsp. enervis
BRS18-2-06;TVL;358377;SACHA;IFC-13;IFV-2;IFG-4;BRS18-2-06 - OLEACEAE Olea Olea capensis subsp. enervis
BRS18-2-06;TVL;358377;SACHA;IFC-22;IFV-2;IFG-4;BRS18-2-06 - OLEACEAE Olea Olea capensis subsp. enervis
BRS18-2-06;TVL;358377;SACHA;IFC-24;IFV-2;IFG-4;BRS18-2-06 - OLEACEAE Olea Olea capensis subsp. enervis
BRS18-2-06;TVL;358377;SACHA;IFC-30;IFV-2;IFG-4;BRS18-2-06 - OLEACEAE Olea Olea capensis subsp. enervis
BRS18-2-06;TVL;358377;SACHA;IFC-40;IFV-2;IFG-4;BRS18-2-06 - OLEACEAE Olea Olea capensis subsp. enervis
BRS18-2-06;TVL;358377;SACHA;IFC-41;IFV-3;IFG-4;BRS18-2-06 - OLEACEAE Olea Olea capensis subsp. enervis
BRS18-2-06;TVL;358377;SACHA;IFC-50;IFV-2;IFG-4;BRS18-2-06 - OLEACEAE Olea Olea capensis subsp. enervis
BRS18-2-06;TVL;358377;SACHA;IFC-58;IFV-2;IFG-4;BRS18-2-06 - OLEACEAE Olea Olea capensis subsp. enervis
BRS18-2-06;TVL;358377;SACHA;IFC-61;IFV-2;IFG-5;BRS18-2-06 - OLEACEAE Olea Olea capensis subsp. enervis
BRS18-2-06;TVL;358377;SACHA;IFC-66;IFV-2;IFG-5;BRS18-2-06 - OLEACEAE Olea Olea capensis subsp. enervis
BRS18-2-06;TVL;358377;SACHA;IFC-70;IFV-2;IFG-5;BRS18-2-06 - OLEACEAE Olea Olea capensis subsp. enervis
BRS18-2-06;TVL;358377;SACHA;IFC-78;IFV-2;IFG-6;BRS18-2-06 - OLEACEAE Olea Olea capensis subsp. enervis
BRS18-2-06;TVL;358377;SACHA;IFC-79;IFV-3;IFG-6;BRS18-2-06 - OLEACEAE Olea Olea capensis subsp. enervis
BRS18-2-06;TVL;358377;SACHA;IFC-89;IFV-2;IFG-6;BRS18-2-06 - OLEACEAE Olea Olea capensis subsp. enervis
BRS18-2-06;TVL;358377;SACHA;IFC-91;IFV-3;IFG-6;BRS18-2-06 - OLEACEAE Olea Olea capensis subsp. enervis
BRS18-2-06;TVL;358377;SACHA;IFC-92;IFV-2;IFG-6;BRS18-2-06 - OLEACEAE Olea Olea capensis subsp. enervis
BRS18-2-06;TVL;358377;SACHA;IFC-97;IFV-2;IFG-7;BRS18-2-06 - OLEACEAE Olea Olea capensis subsp. enervis
BRS18-2-06;TVL;358377;SACHA;IFC-100;IFV-2;IFG-7;BRS18-2-06 - OLEACEAE Olea Olea capensis subsp. enervis
BRS18-2-06;TVL;358377;SACHA;IFC-106;IFV-2;IFG-7;BRS18-2-06 - OLEACEAE Olea Olea capensis subsp. enervis
BRS18-2-06;TVL;358377;SACHA;IFC-107;IFV-3;IFG-7;BRS18-2-06 - OLEACEAE Olea Olea capensis subsp. enervis
BRS18-2-06;TVL;358377;SACHA;IFC-116;IFV-2;IFG-7;BRS18-2-06 - OLEACEAE Olea Olea capensis subsp. enervis
BRS18-2-07;TVL;2335045;SACHA;IFC-2;IFV-2;IFG-3;BRS18-2-07 - KIRKIACEAE Kirkia  Kirkia wilmsii
BRS18-2-07;TVL;2335045;SACHA;IFC-5;IFV-2;IFG-4;BRS18-2-07 - KIRKIACEAE Kirkia  Kirkia wilmsii
BRS18-2-07;TVL;2335045;SACHA;IFC-11;IFV-3;IFG-4;BRS18-2-07 - KIRKIACEAE Kirkia  Kirkia wilmsii
BRS18-2-07;TVL;2335045;SACHA;IFC-12;IFV-3;IFG-4;BRS18-2-07 - KIRKIACEAE Kirkia  Kirkia wilmsii
BRS18-2-07;TVL;2335045;SACHA;IFC-13;IFV-2;IFG-4;BRS18-2-07 - KIRKIACEAE Kirkia  Kirkia wilmsii
BRS18-2-07;TVL;2335045;SACHA;IFC-22;IFV-2;IFG-4;BRS18-2-07 - KIRKIACEAE Kirkia  Kirkia wilmsii
BRS18-2-07;TVL;2335045;SACHA;IFC-25;IFV-2;IFG-4;BRS18-2-07 - KIRKIACEAE Kirkia  Kirkia wilmsii
BRS18-2-07;TVL;2335045;SACHA;IFC-31;IFV-2;IFG-4;BRS18-2-07 - KIRKIACEAE Kirkia  Kirkia wilmsii
BRS18-2-07;TVL;2335045;SACHA;IFC-32;IFV-2;IFG-4;BRS18-2-07 - KIRKIACEAE Kirkia  Kirkia wilmsii
BRS18-2-07;TVL;2335045;SACHA;IFC-33;IFV-2;IFG-4;BRS18-2-07 - KIRKIACEAE Kirkia  Kirkia wilmsii
BRS18-2-07;TVL;2335045;SACHA;IFC-41;IFV-2;IFG-4;BRS18-2-07 - KIRKIACEAE Kirkia  Kirkia wilmsii
BRS18-2-07;TVL;2335045;SACHA;IFC-49;IFV-2;IFG-4;BRS18-2-07 - KIRKIACEAE Kirkia  Kirkia wilmsii
BRS18-2-07;TVL;2335045;SACHA;IFC-61;IFV-2;IFG-5;BRS18-2-07 - KIRKIACEAE Kirkia  Kirkia wilmsii
BRS18-2-07;TVL;2335045;SACHA;IFC-63;IFV-2;IFG-5;BRS18-2-07 - KIRKIACEAE Kirkia  Kirkia wilmsii
BRS18-2-07;TVL;2335045;SACHA;IFC-65;IFV-2;IFG-5;BRS18-2-07 - KIRKIACEAE Kirkia  Kirkia wilmsii
BRS18-2-07;TVL;2335045;SACHA;IFC-66;IFV-3;IFG-5;BRS18-2-07 - KIRKIACEAE Kirkia  Kirkia wilmsii
BRS18-2-07;TVL;2335045;SACHA;IFC-68;IFV-2;IFG-5;BRS18-2-07 - KIRKIACEAE Kirkia  Kirkia wilmsii
BRS18-2-07;TVL;2335045;SACHA;IFC-75;IFV-2;IFG-6;BRS18-2-07 - KIRKIACEAE Kirkia  Kirkia wilmsii
BRS18-2-07;TVL;2335045;SACHA;IFC-76;IFV-2;IFG-6;BRS18-2-07 - KIRKIACEAE Kirkia  Kirkia wilmsii
BRS18-2-07;TVL;2335045;SACHA;IFC-78;IFV-2;IFG-6;BRS18-2-07 - KIRKIACEAE Kirkia  Kirkia wilmsii
