sample_id;taxon_id;collection;id_feature;feature_value;FOI;original_data
IW-21;2923684.0;Inside Wood;IFC-38;IFV-3;IFG-4;ACHARIACEAE Scottellia klaineana Pierre (AKOSSIKA)
IW-21;2923684.0;Inside Wood;IFC-66;IFV-3;IFG-5;ACHARIACEAE Scottellia klaineana Pierre (AKOSSIKA)
IW-21;2923684.0;Inside Wood;IFC-103;IFV-3;IFG-7;ACHARIACEAE Scottellia klaineana Pierre (AKOSSIKA)
IW-21;2923684.0;Inside Wood;IFC-110;IFV-3;IFG-7;ACHARIACEAE Scottellia klaineana Pierre (AKOSSIKA)
IW-21;2923684.0;Inside Wood;IFC-140;IFV-3;IFG-10;ACHARIACEAE Scottellia klaineana Pierre (AKOSSIKA)
IW-21;2923684.0;Inside Wood;IFC-159;IFV-3;IFG-10;ACHARIACEAE Scottellia klaineana Pierre (AKOSSIKA)
IW-21;2923684.0;Inside Wood;IFC-160;IFV-3;IFG-10;ACHARIACEAE Scottellia klaineana Pierre (AKOSSIKA)
IW-22;3226713.0;Inside Wood;IFC-14;IFV-3;IFG-4;ANACARDIACEAE Abrahamia aff. nitida (Engl.) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia ditimena (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia grandidieri (Engl.) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia humbertii (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia louveli (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia sericea|Synonym: ANACARDIACEAE Protorhus sericea Engl.|ANACARDIACEAE Abrahamia thouvenotii (Lecomte) Randrian. & Lowry|Synonym: ANACARDIACEAE Protorhus thouvenotii Lecomte|ANACARDIACEAE Abrahamia viguieri Randrianasolo & Lowry|Synonym: ANACARDIACEAE Protorhus viguieri H. Perrier
IW-22;3226713.0;Inside Wood;IFC-16;IFV-3;IFG-4;ANACARDIACEAE Abrahamia aff. nitida (Engl.) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia ditimena (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia grandidieri (Engl.) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia humbertii (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia louveli (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia sericea|Synonym: ANACARDIACEAE Protorhus sericea Engl.|ANACARDIACEAE Abrahamia thouvenotii (Lecomte) Randrian. & Lowry|Synonym: ANACARDIACEAE Protorhus thouvenotii Lecomte|ANACARDIACEAE Abrahamia viguieri Randrianasolo & Lowry|Synonym: ANACARDIACEAE Protorhus viguieri H. Perrier
IW-22;3226713.0;Inside Wood;IFC-17;IFV-3;IFG-4;ANACARDIACEAE Abrahamia aff. nitida (Engl.) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia ditimena (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia grandidieri (Engl.) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia humbertii (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia louveli (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia sericea|Synonym: ANACARDIACEAE Protorhus sericea Engl.|ANACARDIACEAE Abrahamia thouvenotii (Lecomte) Randrian. & Lowry|Synonym: ANACARDIACEAE Protorhus thouvenotii Lecomte|ANACARDIACEAE Abrahamia viguieri Randrianasolo & Lowry|Synonym: ANACARDIACEAE Protorhus viguieri H. Perrier
IW-22;3226713.0;Inside Wood;IFC-23;IFV-4;IFG-4;ANACARDIACEAE Abrahamia aff. nitida (Engl.) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia ditimena (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia grandidieri (Engl.) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia humbertii (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia louveli (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia sericea|Synonym: ANACARDIACEAE Protorhus sericea Engl.|ANACARDIACEAE Abrahamia thouvenotii (Lecomte) Randrian. & Lowry|Synonym: ANACARDIACEAE Protorhus thouvenotii Lecomte|ANACARDIACEAE Abrahamia viguieri Randrianasolo & Lowry|Synonym: ANACARDIACEAE Protorhus viguieri H. Perrier
IW-22;3226713.0;Inside Wood;IFC-35;IFV-4;IFG-4;ANACARDIACEAE Abrahamia aff. nitida (Engl.) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia ditimena (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia grandidieri (Engl.) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia humbertii (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia louveli (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia sericea|Synonym: ANACARDIACEAE Protorhus sericea Engl.|ANACARDIACEAE Abrahamia thouvenotii (Lecomte) Randrian. & Lowry|Synonym: ANACARDIACEAE Protorhus thouvenotii Lecomte|ANACARDIACEAE Abrahamia viguieri Randrianasolo & Lowry|Synonym: ANACARDIACEAE Protorhus viguieri H. Perrier
IW-22;3226713.0;Inside Wood;IFC-42;IFV-3;IFG-4;ANACARDIACEAE Abrahamia aff. nitida (Engl.) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia ditimena (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia grandidieri (Engl.) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia humbertii (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia louveli (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia sericea|Synonym: ANACARDIACEAE Protorhus sericea Engl.|ANACARDIACEAE Abrahamia thouvenotii (Lecomte) Randrian. & Lowry|Synonym: ANACARDIACEAE Protorhus thouvenotii Lecomte|ANACARDIACEAE Abrahamia viguieri Randrianasolo & Lowry|Synonym: ANACARDIACEAE Protorhus viguieri H. Perrier
IW-22;3226713.0;Inside Wood;IFC-48;IFV-3;IFG-4;ANACARDIACEAE Abrahamia aff. nitida (Engl.) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia ditimena (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia grandidieri (Engl.) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia humbertii (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia louveli (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia sericea|Synonym: ANACARDIACEAE Protorhus sericea Engl.|ANACARDIACEAE Abrahamia thouvenotii (Lecomte) Randrian. & Lowry|Synonym: ANACARDIACEAE Protorhus thouvenotii Lecomte|ANACARDIACEAE Abrahamia viguieri Randrianasolo & Lowry|Synonym: ANACARDIACEAE Protorhus viguieri H. Perrier
IW-22;3226713.0;Inside Wood;IFC-56;IFV-3;IFG-4;ANACARDIACEAE Abrahamia aff. nitida (Engl.) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia ditimena (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia grandidieri (Engl.) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia humbertii (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia louveli (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia sericea|Synonym: ANACARDIACEAE Protorhus sericea Engl.|ANACARDIACEAE Abrahamia thouvenotii (Lecomte) Randrian. & Lowry|Synonym: ANACARDIACEAE Protorhus thouvenotii Lecomte|ANACARDIACEAE Abrahamia viguieri Randrianasolo & Lowry|Synonym: ANACARDIACEAE Protorhus viguieri H. Perrier
IW-22;3226713.0;Inside Wood;IFC-65;IFV-3;IFG-5;ANACARDIACEAE Abrahamia aff. nitida (Engl.) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia ditimena (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia grandidieri (Engl.) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia humbertii (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia louveli (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia sericea|Synonym: ANACARDIACEAE Protorhus sericea Engl.|ANACARDIACEAE Abrahamia thouvenotii (Lecomte) Randrian. & Lowry|Synonym: ANACARDIACEAE Protorhus thouvenotii Lecomte|ANACARDIACEAE Abrahamia viguieri Randrianasolo & Lowry|Synonym: ANACARDIACEAE Protorhus viguieri H. Perrier
IW-22;3226713.0;Inside Wood;IFC-80;IFV-3;IFG-6;ANACARDIACEAE Abrahamia aff. nitida (Engl.) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia ditimena (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia grandidieri (Engl.) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia humbertii (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia louveli (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia sericea|Synonym: ANACARDIACEAE Protorhus sericea Engl.|ANACARDIACEAE Abrahamia thouvenotii (Lecomte) Randrian. & Lowry|Synonym: ANACARDIACEAE Protorhus thouvenotii Lecomte|ANACARDIACEAE Abrahamia viguieri Randrianasolo & Lowry|Synonym: ANACARDIACEAE Protorhus viguieri H. Perrier
IW-22;3226713.0;Inside Wood;IFC-81;IFV-3;IFG-6;ANACARDIACEAE Abrahamia aff. nitida (Engl.) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia ditimena (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia grandidieri (Engl.) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia humbertii (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia louveli (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia sericea|Synonym: ANACARDIACEAE Protorhus sericea Engl.|ANACARDIACEAE Abrahamia thouvenotii (Lecomte) Randrian. & Lowry|Synonym: ANACARDIACEAE Protorhus thouvenotii Lecomte|ANACARDIACEAE Abrahamia viguieri Randrianasolo & Lowry|Synonym: ANACARDIACEAE Protorhus viguieri H. Perrier
IW-22;3226713.0;Inside Wood;IFC-138;IFV-3;IFG-10;ANACARDIACEAE Abrahamia aff. nitida (Engl.) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia ditimena (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia grandidieri (Engl.) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia humbertii (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia louveli (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia sericea|Synonym: ANACARDIACEAE Protorhus sericea Engl.|ANACARDIACEAE Abrahamia thouvenotii (Lecomte) Randrian. & Lowry|Synonym: ANACARDIACEAE Protorhus thouvenotii Lecomte|ANACARDIACEAE Abrahamia viguieri Randrianasolo & Lowry|Synonym: ANACARDIACEAE Protorhus viguieri H. Perrier
IW-22;3226713.0;Inside Wood;IFC-140;IFV-3;IFG-10;ANACARDIACEAE Abrahamia aff. nitida (Engl.) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia ditimena (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia grandidieri (Engl.) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia humbertii (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia louveli (H.Perrier) Randrianasolo & Lowry|ANACARDIACEAE Abrahamia sericea|Synonym: ANACARDIACEAE Protorhus sericea Engl.|ANACARDIACEAE Abrahamia thouvenotii (Lecomte) Randrian. & Lowry|Synonym: ANACARDIACEAE Protorhus thouvenotii Lecomte|ANACARDIACEAE Abrahamia viguieri Randrianasolo & Lowry|Synonym: ANACARDIACEAE Protorhus viguieri H. Perrier
IW-23;3226706.0;Inside Wood;IFC-23;IFV-4;IFG-4;ANACARDIACEAE Abrahamia sericea|Synonym: ANACARDIACEAE Protorhus sericea Engl.
IW-23;3226706.0;Inside Wood;IFC-70;IFV-3;IFG-5;ANACARDIACEAE Abrahamia sericea|Synonym: ANACARDIACEAE Protorhus sericea Engl.
IW-23;3226706.0;Inside Wood;IFC-81;IFV-3;IFG-6;ANACARDIACEAE Abrahamia sericea|Synonym: ANACARDIACEAE Protorhus sericea Engl.
IW-24;3226703.0;Inside Wood;IFC-2;IFV-3;IFG-3;ANACARDIACEAE Abrahamia thouvenotii (Lecomte) Randrian. & Lowry|Synonym: ANACARDIACEAE Protorhus thouvenotii Lecomte
IW-24;3226703.0;Inside Wood;IFC-23;IFV-3;IFG-4;ANACARDIACEAE Abrahamia thouvenotii (Lecomte) Randrian. & Lowry|Synonym: ANACARDIACEAE Protorhus thouvenotii Lecomte
IW-24;3226703.0;Inside Wood;IFC-83;IFV-3;IFG-6;ANACARDIACEAE Abrahamia thouvenotii (Lecomte) Randrian. & Lowry|Synonym: ANACARDIACEAE Protorhus thouvenotii Lecomte
IW-25;2643076.0;Inside Wood;IFC-43;IFV-3;IFG-4;ANACARDIACEAE Antrocaryon klaineanum Pierre (ONZABILI)
IW-25;2643076.0;Inside Wood;IFC-68;IFV-3;IFG-5;ANACARDIACEAE Antrocaryon klaineanum Pierre (ONZABILI)
IW-25;2643076.0;Inside Wood;IFC-75;IFV-3;IFG-6;ANACARDIACEAE Antrocaryon klaineanum Pierre (ONZABILI)
IW-25;2643076.0;Inside Wood;IFC-94;IFV-3;IFG-6;ANACARDIACEAE Antrocaryon klaineanum Pierre (ONZABILI)
IW-25;2643076.0;Inside Wood;IFC-100;IFV-3;IFG-7;ANACARDIACEAE Antrocaryon klaineanum Pierre (ONZABILI)
IW-26;2643076.0;Inside Wood;IFC-98;IFV-3;IFG-7;ANACARDIACEAE Antrocaryon klaineanum Pierre (ONZABILI)|ANACARDIACEAE Antrocaryon micraster A. Chev. & Guill.
IW-26;2643076.0;Inside Wood;IFC-107;IFV-3;IFG-7;ANACARDIACEAE Antrocaryon klaineanum Pierre (ONZABILI)|ANACARDIACEAE Antrocaryon micraster A. Chev. & Guill.
IW-26;2643076.0;Inside Wood;IFC-136;IFV-3;IFG-10;ANACARDIACEAE Antrocaryon klaineanum Pierre (ONZABILI)|ANACARDIACEAE Antrocaryon micraster A. Chev. & Guill.
IW-26;2643076.0;Inside Wood;IFC-137;IFV-3;IFG-10;ANACARDIACEAE Antrocaryon klaineanum Pierre (ONZABILI)|ANACARDIACEAE Antrocaryon micraster A. Chev. & Guill.
IW-27;2643077.0;Inside Wood;IFC-26;IFV-3;IFG-4;ANACARDIACEAE Antrocaryon micraster A. Chev. & Guill.
IW-27;2643077.0;Inside Wood;IFC-66;IFV-3;IFG-5;ANACARDIACEAE Antrocaryon micraster A. Chev. & Guill.
IW-27;2643077.0;Inside Wood;IFC-91;IFV-4;IFG-6;ANACARDIACEAE Antrocaryon micraster A. Chev. & Guill.
IW-27;2643077.0;Inside Wood;IFC-92;IFV-3;IFG-6;ANACARDIACEAE Antrocaryon micraster A. Chev. & Guill.
IW-27;2643077.0;Inside Wood;IFC-94;IFV-3;IFG-6;ANACARDIACEAE Antrocaryon micraster A. Chev. & Guill.
IW-27;2643077.0;Inside Wood;IFC-130;IFV-3;IFG-9;ANACARDIACEAE Antrocaryon micraster A. Chev. & Guill.
IW-27;2643077.0;Inside Wood;IFC-136;IFV-3;IFG-10;ANACARDIACEAE Antrocaryon micraster A. Chev. & Guill.
IW-27;2643077.0;Inside Wood;IFC-137;IFV-3;IFG-10;ANACARDIACEAE Antrocaryon micraster A. Chev. & Guill.
IW-28;2643078.0;Inside Wood;IFC-23;IFV-3;IFG-4;ANACARDIACEAE Antrocaryon nannanii De Wild.
IW-28;2643078.0;Inside Wood;IFC-32;IFV-3;IFG-4;ANACARDIACEAE Antrocaryon nannanii De Wild.
IW-28;2643078.0;Inside Wood;IFC-98;IFV-3;IFG-7;ANACARDIACEAE Antrocaryon nannanii De Wild.
IW-28;2643078.0;Inside Wood;IFC-100;IFV-3;IFG-7;ANACARDIACEAE Antrocaryon nannanii De Wild.
IW-28;2643078.0;Inside Wood;IFC-108;IFV-3;IFG-7;ANACARDIACEAE Antrocaryon nannanii De Wild.
IW-28;2643078.0;Inside Wood;IFC-136;IFV-3;IFG-10;ANACARDIACEAE Antrocaryon nannanii De Wild.
IW-28;2643078.0;Inside Wood;IFC-137;IFV-3;IFG-10;ANACARDIACEAE Antrocaryon nannanii De Wild.
IW-28;2643078.0;Inside Wood;IFC-156;IFV-3;IFG-10;ANACARDIACEAE Antrocaryon nannanii De Wild.
IW-29;2643073.0;Inside Wood;IFC-23;IFV-3;IFG-4;ANACARDIACEAE Antrocaryon SPP.
IW-29;2643073.0;Inside Wood;IFC-98;IFV-3;IFG-7;ANACARDIACEAE Antrocaryon SPP.
IW-29;2643073.0;Inside Wood;IFC-156;IFV-3;IFG-10;ANACARDIACEAE Antrocaryon SPP.
IW-30;2695264.0;Inside Wood;IFC-49;IFV-3;IFG-4;ANACARDIACEAE Campnosperma lepidotum Capuron ex Randrianasolo & J.S. Mill.|ANACARDIACEAE Campnosperma micranteium L. Marchand|ANACARDIACEAE Campnosperma schatzii Randrianasolo & J.S. Mill.
IW-30;2695264.0;Inside Wood;IFC-65;IFV-3;IFG-5;ANACARDIACEAE Campnosperma lepidotum Capuron ex Randrianasolo & J.S. Mill.|ANACARDIACEAE Campnosperma micranteium L. Marchand|ANACARDIACEAE Campnosperma schatzii Randrianasolo & J.S. Mill.
IW-31;2807563.0;Inside Wood;IFC-25;IFV-3;IFG-4;ANACARDIACEAE Faguetia falcata L. Marchand
IW-31;2807563.0;Inside Wood;IFC-85;IFV-3;IFG-6;ANACARDIACEAE Faguetia falcata L. Marchand
IW-31;2807563.0;Inside Wood;IFC-86;IFV-3;IFG-6;ANACARDIACEAE Faguetia falcata L. Marchand
IW-31;2807563.0;Inside Wood;IFC-159;IFV-3;IFG-10;ANACARDIACEAE Faguetia falcata L. Marchand
IW-31;2807563.0;Inside Wood;IFC-160;IFV-3;IFG-10;ANACARDIACEAE Faguetia falcata L. Marchand
IW-32;2807563.0;Inside Wood;IFC-23;IFV-4;IFG-4;ANACARDIACEAE Faguetia falcata L. Marchand
IW-32;2807563.0;Inside Wood;IFC-85;IFV-3;IFG-6;ANACARDIACEAE Faguetia falcata L. Marchand
IW-32;2807563.0;Inside Wood;IFC-109;IFV-3;IFG-7;ANACARDIACEAE Faguetia falcata L. Marchand
IW-32;2807563.0;Inside Wood;IFC-141;IFV-3;IFG-10;ANACARDIACEAE Faguetia falcata L. Marchand
IW-33;2808060.0;Inside Wood;IFC-90;IFV-3;IFG-6;ANACARDIACEAE Fegimanra africana (Oliv.) Pierre
IW-34;2827193.0;Inside Wood;IFC-1;IFV-3;IFG-3;ANACARDIACEAE Gluta tourtour L. Marchand
IW-34;2827193.0;Inside Wood;IFC-23;IFV-4;IFG-4;ANACARDIACEAE Gluta tourtour L. Marchand
IW-34;2827193.0;Inside Wood;IFC-97;IFV-3;IFG-7;ANACARDIACEAE Gluta tourtour L. Marchand
IW-35;2837492.0;Inside Wood;IFC-26;IFV-3;IFG-4;ANACARDIACEAE Haematostaphis barteri Hook.f.
IW-35;2837492.0;Inside Wood;IFC-70;IFV-3;IFG-5;ANACARDIACEAE Haematostaphis barteri Hook.f.
IW-35;2837492.0;Inside Wood;IFC-81;IFV-3;IFG-6;ANACARDIACEAE Haematostaphis barteri Hook.f.
IW-35;2837492.0;Inside Wood;IFC-82;IFV-3;IFG-6;ANACARDIACEAE Haematostaphis barteri Hook.f.
IW-35;2837492.0;Inside Wood;IFC-108;IFV-3;IFG-7;ANACARDIACEAE Haematostaphis barteri Hook.f.
IW-35;2837492.0;Inside Wood;IFC-140;IFV-3;IFG-10;ANACARDIACEAE Haematostaphis barteri Hook.f.
IW-35;2837492.0;Inside Wood;IFC-141;IFV-3;IFG-10;ANACARDIACEAE Haematostaphis barteri Hook.f.
IW-35;2837492.0;Inside Wood;IFC-145;IFV-3;IFG-10;ANACARDIACEAE Haematostaphis barteri Hook.f.
IW-36;2839757.0;Inside Wood;IFC-12;IFV-3;IFG-4;ANACARDIACEAE Harpephyllum caffrum Bernh. (KAFFERPRUIM, WILD PLUM)
IW-36;2839757.0;Inside Wood;IFC-32;IFV-3;IFG-4;ANACARDIACEAE Harpephyllum caffrum Bernh. (KAFFERPRUIM, WILD PLUM)
IW-36;2839757.0;Inside Wood;IFC-48;IFV-3;IFG-4;ANACARDIACEAE Harpephyllum caffrum Bernh. (KAFFERPRUIM, WILD PLUM)
IW-37;2340805.0;Inside Wood;IFC-32;IFV-3;IFG-4;ANACARDIACEAE Lannea acida A.Rich.|ANACARDIACEAE Lannea barteri (Oliv.) Engl.|ANACARDIACEAE Lannea microcarpa Engl. & K.Krause
IW-37;2340805.0;Inside Wood;IFC-68;IFV-3;IFG-5;ANACARDIACEAE Lannea acida A.Rich.|ANACARDIACEAE Lannea barteri (Oliv.) Engl.|ANACARDIACEAE Lannea microcarpa Engl. & K.Krause
IW-37;2340805.0;Inside Wood;IFC-107;IFV-3;IFG-7;ANACARDIACEAE Lannea acida A.Rich.|ANACARDIACEAE Lannea barteri (Oliv.) Engl.|ANACARDIACEAE Lannea microcarpa Engl. & K.Krause
IW-37;2340805.0;Inside Wood;IFC-136;IFV-3;IFG-10;ANACARDIACEAE Lannea acida A.Rich.|ANACARDIACEAE Lannea barteri (Oliv.) Engl.|ANACARDIACEAE Lannea microcarpa Engl. & K.Krause
IW-37;2340805.0;Inside Wood;IFC-137;IFV-3;IFG-10;ANACARDIACEAE Lannea acida A.Rich.|ANACARDIACEAE Lannea barteri (Oliv.) Engl.|ANACARDIACEAE Lannea microcarpa Engl. & K.Krause
IW-37;2340805.0;Inside Wood;IFC-140;IFV-3;IFG-10;ANACARDIACEAE Lannea acida A.Rich.|ANACARDIACEAE Lannea barteri (Oliv.) Engl.|ANACARDIACEAE Lannea microcarpa Engl. & K.Krause
IW-37;2340805.0;Inside Wood;IFC-156;IFV-3;IFG-10;ANACARDIACEAE Lannea acida A.Rich.|ANACARDIACEAE Lannea barteri (Oliv.) Engl.|ANACARDIACEAE Lannea microcarpa Engl. & K.Krause
IW-38;2340764.0;Inside Wood;IFC-1;IFV-3;IFG-3;ANACARDIACEAE Lannea nigritana (Scott Elliot) Keay|Synonym: ANACARDIACEAE Lannea afzelii Engl.|ANACARDIACEAE Lannea velutina A.Rich.|ANACARDIACEAE Lannea welwitschii (Hiern) Engl. (EKOA, KUMBI, MUUMBU)|ANACARDIACEAE Lannea welwitschii (Hiern) Engl. var. welwitschia|Synonym: ANACARDIACEAE Lannea zenkeri Engl. & K.Krause
IW-38;2340764.0;Inside Wood;IFC-26;IFV-3;IFG-4;ANACARDIACEAE Lannea nigritana (Scott Elliot) Keay|Synonym: ANACARDIACEAE Lannea afzelii Engl.|ANACARDIACEAE Lannea velutina A.Rich.|ANACARDIACEAE Lannea welwitschii (Hiern) Engl. (EKOA, KUMBI, MUUMBU)|ANACARDIACEAE Lannea welwitschii (Hiern) Engl. var. welwitschia|Synonym: ANACARDIACEAE Lannea zenkeri Engl. & K.Krause
IW-38;2340764.0;Inside Wood;IFC-32;IFV-3;IFG-4;ANACARDIACEAE Lannea nigritana (Scott Elliot) Keay|Synonym: ANACARDIACEAE Lannea afzelii Engl.|ANACARDIACEAE Lannea velutina A.Rich.|ANACARDIACEAE Lannea welwitschii (Hiern) Engl. (EKOA, KUMBI, MUUMBU)|ANACARDIACEAE Lannea welwitschii (Hiern) Engl. var. welwitschia|Synonym: ANACARDIACEAE Lannea zenkeri Engl. & K.Krause
IW-38;2340764.0;Inside Wood;IFC-68;IFV-3;IFG-5;ANACARDIACEAE Lannea nigritana (Scott Elliot) Keay|Synonym: ANACARDIACEAE Lannea afzelii Engl.|ANACARDIACEAE Lannea velutina A.Rich.|ANACARDIACEAE Lannea welwitschii (Hiern) Engl. (EKOA, KUMBI, MUUMBU)|ANACARDIACEAE Lannea welwitschii (Hiern) Engl. var. welwitschia|Synonym: ANACARDIACEAE Lannea zenkeri Engl. & K.Krause
IW-38;2340764.0;Inside Wood;IFC-92;IFV-3;IFG-6;ANACARDIACEAE Lannea nigritana (Scott Elliot) Keay|Synonym: ANACARDIACEAE Lannea afzelii Engl.|ANACARDIACEAE Lannea velutina A.Rich.|ANACARDIACEAE Lannea welwitschii (Hiern) Engl. (EKOA, KUMBI, MUUMBU)|ANACARDIACEAE Lannea welwitschii (Hiern) Engl. var. welwitschia|Synonym: ANACARDIACEAE Lannea zenkeri Engl. & K.Krause
IW-38;2340764.0;Inside Wood;IFC-94;IFV-3;IFG-6;ANACARDIACEAE Lannea nigritana (Scott Elliot) Keay|Synonym: ANACARDIACEAE Lannea afzelii Engl.|ANACARDIACEAE Lannea velutina A.Rich.|ANACARDIACEAE Lannea welwitschii (Hiern) Engl. (EKOA, KUMBI, MUUMBU)|ANACARDIACEAE Lannea welwitschii (Hiern) Engl. var. welwitschia|Synonym: ANACARDIACEAE Lannea zenkeri Engl. & K.Krause
IW-38;2340764.0;Inside Wood;IFC-107;IFV-3;IFG-7;ANACARDIACEAE Lannea nigritana (Scott Elliot) Keay|Synonym: ANACARDIACEAE Lannea afzelii Engl.|ANACARDIACEAE Lannea velutina A.Rich.|ANACARDIACEAE Lannea welwitschii (Hiern) Engl. (EKOA, KUMBI, MUUMBU)|ANACARDIACEAE Lannea welwitschii (Hiern) Engl. var. welwitschia|Synonym: ANACARDIACEAE Lannea zenkeri Engl. & K.Krause
IW-38;2340764.0;Inside Wood;IFC-136;IFV-3;IFG-10;ANACARDIACEAE Lannea nigritana (Scott Elliot) Keay|Synonym: ANACARDIACEAE Lannea afzelii Engl.|ANACARDIACEAE Lannea velutina A.Rich.|ANACARDIACEAE Lannea welwitschii (Hiern) Engl. (EKOA, KUMBI, MUUMBU)|ANACARDIACEAE Lannea welwitschii (Hiern) Engl. var. welwitschia|Synonym: ANACARDIACEAE Lannea zenkeri Engl. & K.Krause
IW-38;2340764.0;Inside Wood;IFC-137;IFV-3;IFG-10;ANACARDIACEAE Lannea nigritana (Scott Elliot) Keay|Synonym: ANACARDIACEAE Lannea afzelii Engl.|ANACARDIACEAE Lannea velutina A.Rich.|ANACARDIACEAE Lannea welwitschii (Hiern) Engl. (EKOA, KUMBI, MUUMBU)|ANACARDIACEAE Lannea welwitschii (Hiern) Engl. var. welwitschia|Synonym: ANACARDIACEAE Lannea zenkeri Engl. & K.Krause
IW-38;2340764.0;Inside Wood;IFC-140;IFV-3;IFG-10;ANACARDIACEAE Lannea nigritana (Scott Elliot) Keay|Synonym: ANACARDIACEAE Lannea afzelii Engl.|ANACARDIACEAE Lannea velutina A.Rich.|ANACARDIACEAE Lannea welwitschii (Hiern) Engl. (EKOA, KUMBI, MUUMBU)|ANACARDIACEAE Lannea welwitschii (Hiern) Engl. var. welwitschia|Synonym: ANACARDIACEAE Lannea zenkeri Engl. & K.Krause
IW-38;2340764.0;Inside Wood;IFC-156;IFV-3;IFG-10;ANACARDIACEAE Lannea nigritana (Scott Elliot) Keay|Synonym: ANACARDIACEAE Lannea afzelii Engl.|ANACARDIACEAE Lannea velutina A.Rich.|ANACARDIACEAE Lannea welwitschii (Hiern) Engl. (EKOA, KUMBI, MUUMBU)|ANACARDIACEAE Lannea welwitschii (Hiern) Engl. var. welwitschia|Synonym: ANACARDIACEAE Lannea zenkeri Engl. & K.Krause
IW-39;2340825.0;Inside Wood;IFC-26;IFV-3;IFG-4;ANACARDIACEAE Lannea SPP.
IW-39;2340825.0;Inside Wood;IFC-31;IFV-3;IFG-4;ANACARDIACEAE Lannea SPP.
